id,businessDate,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,totalTrades,lastTradedPrice,averageTradedPrice,symbol,securityId
1828312,2025-11-18,508.0,510.0,505.6,507.1,24383,12391665.5,508.0,569.1,471.0,2025-11-18 14:59:53.624635000,274,507.1,508.21,NABIL,131
1828318,2025-11-18,306.3,309.6,306.3,309.0,34492,10632873.0,307.5,444.0,306.3,2025-11-18 14:59:50.268930000,229,309.0,308.27,NICA,139
1828377,2025-11-18,1128.0,1130.0,1118.0,1121.0,27107,30492110.5,1118.9,1556.1,1112.2,2025-11-18 14:59:57.062197000,439,1121.0,1124.88,HDL,235
1828397,2025-11-18,860.0,869.0,850.0,858.0,7307,6258797.8,856.0,1053.0,762.5,2025-11-18 14:59:19.128873000,135,858.0,856.55,NTC,307
1828602,2025-11-18,1289.7,1364.9,1289.7,1325.0,59606,79244516.5,1316.0,1842.0,722.0,2025-11-18 14:59:55.491995000,311,1325.0,1329.47,NRIC,2881
1828842,2025-11-19,511.0,511.0,505.0,507.0,18121,9178167.3,507.1,569.1,471.0,2025-11-19 14:59:37.363013000,247,507.0,506.49,NABIL,131
1828848,2025-11-19,311.9,311.9,305.7,306.9,35247,10805225.2,309.0,444.0,305.7,2025-11-19 14:59:55.286290000,254,306.9,306.56,NICA,139
1828907,2025-11-19,1129.8,1129.8,1108.0,1108.0,50200,55831254.9,1121.0,1556.1,1108.0,2025-11-19 14:59:56.122370000,703,1108.0,1112.18,HDL,235
1828927,2025-11-19,858.0,859.9,850.0,852.3,4190,3570475.6,858.0,1053.0,762.5,2025-11-19 14:59:55.953522000,90,852.3,852.14,NTC,307
1829132,2025-11-19,1340.0,1340.0,1305.2,1317.0,61358,80613553.4,1325.0,1842.0,722.0,2025-11-19 14:59:59.300379000,399,1317.0,1313.82,NRIC,2881
1829372,2025-11-20,508.0,508.0,503.0,506.0,27947,14102498.5,507.0,569.1,471.0,2025-11-20 14:59:57.037164000,258,506.0,504.62,NABIL,131
1829378,2025-11-20,306.1,307.5,304.5,306.4,47593,14543739.9,306.9,444.0,304.5,2025-11-20 14:59:45.713151000,249,306.4,305.59,NICA,139
1829437,2025-11-20,1130.1,1130.1,1103.0,1114.4,30697,34149218.0,1108.0,1556.1,1103.0,2025-11-20 14:59:46.865244000,440,1114.4,1112.46,HDL,235
1829457,2025-11-20,853.0,859.0,847.3,850.1,4835,4118384.4,852.3,1053.0,762.5,2025-11-20 14:59:08.098627000,98,850.1,851.79,NTC,307
1829662,2025-11-20,1339.9,1339.9,1305.1,1330.0,96707,126982915.6,1317.0,1842.0,722.0,2025-11-20 14:59:59.673840000,492,1330.0,1313.07,NRIC,2881
1829902,2025-11-23,505.0,510.5,505.0,509.5,48408,24607528.2,506.0,569.1,471.0,2025-11-23 14:59:48.739064000,357,509.5,508.34,NABIL,131
1829908,2025-11-23,312.2,312.2,307.0,309.0,52221,16121273.8,306.4,444.0,304.5,2025-11-23 14:59:58.309917000,261,309.0,308.71,NICA,139
1829967,2025-11-23,1136.6,1137.9,1118.0,1135.1,44331,50082736.7,1114.4,1556.1,1103.0,2025-11-23 14:59:53.207940000,517,1135.1,1129.75,HDL,235
1829987,2025-11-23,859.9,865.0,851.1,858.6,9496,8171078.7,850.1,1053.0,762.5,2025-11-23 14:59:45.140415000,154,858.6,860.48,NTC,307
1830192,2025-11-23,1330.0,1352.0,1323.0,1330.0,128334,171229246.5,1330.0,1842.0,722.0,2025-11-23 14:59:59.677836000,654,1330.0,1334.25,NRIC,2881
1830433,2025-11-24,508.0,513.9,507.0,513.0,22139,11338962.7,509.5,569.1,471.0,2025-11-24 14:59:49.892200000,229,513.0,512.17,NABIL,131
1830439,2025-11-24,309.0,316.9,309.0,316.9,87011,27332755.8,309.0,444.0,304.5,2025-11-24 14:59:59.083109000,342,316.9,314.13,NICA,139
1830498,2025-11-24,1157.8,1164.9,1135.5,1158.0,66492,76724407.9,1135.1,1556.1,1103.0,2025-11-24 14:59:57.811898000,599,1158.0,1153.89,HDL,235
1830518,2025-11-24,865.0,865.0,855.0,862.0,9084,7832671.0,858.6,1053.0,762.5,2025-11-24 14:59:39.737700000,144,862.0,862.25,NTC,307
1830723,2025-11-24,1340.0,1360.0,1319.0,1357.0,181460,244321805.8,1330.0,1842.0,722.0,2025-11-24 14:59:58.886964000,751,1357.0,1346.42,NRIC,2881
1830964,2025-11-25,518.0,518.0,508.5,510.5,29221,14914041.2,513.0,562.0,471.0,2025-11-25 14:59:59.242660000,297,510.5,510.39,NABIL,131
1830970,2025-11-25,316.9,320.0,312.1,320.0,45468,14348839.9,316.9,444.0,304.5,2025-11-25 14:59:35.990907000,283,320.0,315.58,NICA,139
1831029,2025-11-25,1135.0,1200.0,1135.0,1192.0,114895,135843865.7,1158.0,1556.1,1103.0,2025-11-25 14:59:58.816628000,995,1192.0,1182.33,HDL,235
1831049,2025-11-25,874.0,874.0,858.0,864.7,11152,9604950.1,862.0,1040.0,762.5,2025-11-25 14:58:45.965513000,127,864.7,861.28,NTC,307
1831254,2025-11-25,1374.8,1375.0,1343.1,1360.1,113537,154412637.2,1357.0,1842.0,722.0,2025-11-25 14:59:58.602433000,587,1360.1,1360.02,NRIC,2881
1831496,2025-11-26,510.0,513.0,507.0,511.0,35156,17950129.5,510.5,562.0,471.0,2025-11-26 14:59:52.827641000,299,511.0,510.59,NABIL,131
1831502,2025-11-26,315.0,335.0,315.0,326.0,98559,31992593.3,320.0,444.0,304.5,2025-11-26 14:59:39.692272000,353,326.0,324.6,NICA,139
1831561,2025-11-26,1200.0,1233.0,1190.0,1232.0,192731,234168526.6,1192.0,1556.1,1103.0,2025-11-26 14:59:59.469539000,1347,1232.0,1215.0,HDL,235
1831581,2025-11-26,860.0,870.0,860.0,865.1,7244,6266135.2,864.7,1040.0,762.5,2025-11-26 14:59:57.153780000,104,865.1,865.01,NTC,307
1831786,2025-11-26,1365.0,1370.0,1345.0,1365.0,104661,142625367.4,1360.1,1842.0,722.0,2025-11-26 14:59:59.743375000,544,1365.0,1362.74,NRIC,2881
1832028,2025-11-27,511.0,517.0,509.0,514.9,50106,25732377.4,511.0,562.0,471.0,2025-11-27 14:59:59.704958000,381,514.9,513.56,NABIL,131
1832034,2025-11-27,328.9,343.1,321.0,334.9,199986,67177851.7,326.0,444.0,304.5,2025-11-27 14:59:58.790937000,762,334.9,335.91,NICA,139
1832093,2025-11-27,1256.6,1256.6,1207.1,1210.0,117994,144659108.3,1232.0,1556.1,1103.0,2025-11-27 14:59:58.975658000,1059,1210.0,1225.99,HDL,235
1832113,2025-11-27,869.0,871.9,862.0,866.0,10215,8862201.8,865.1,1000.0,762.5,2025-11-27 14:59:45.917387000,135,866.0,867.57,NTC,307
1832318,2025-11-27,1392.3,1392.3,1341.7,1355.0,83225,113195757.0,1365.0,1842.0,722.0,2025-11-27 14:59:58.877301000,521,1355.0,1360.12,NRIC,2881
1832560,2025-11-30,518.0,522.0,513.0,513.2,40956,21135249.6,514.9,562.0,471.0,2025-11-30 14:59:46.539944000,399,513.2,516.05,NABIL,131
1832566,2025-11-30,337.2,340.0,328.0,330.0,77227,25656482.2,334.9,444.0,304.5,2025-11-30 14:59:54.254675000,331,330.0,332.22,NICA,139
1832625,2025-11-30,1232.0,1232.0,1193.7,1198.0,141456,170817051.6,1210.0,1556.1,1103.0,2025-11-30 14:59:59.138613000,968,1198.0,1207.56,HDL,235
1832645,2025-11-30,860.0,877.0,856.0,861.5,14037,12142363.1,866.0,1000.0,762.5,2025-11-30 14:59:41.021626000,162,861.5,865.03,NTC,307
1832850,2025-11-30,1350.5,1370.0,1325.0,1334.0,57567,77527973.1,1355.0,1842.0,722.0,2025-11-30 14:59:59.550579000,494,1334.0,1346.74,NRIC,2881
1833092,2025-12-01,519.4,519.4,510.5,512.0,21944,11231680.4,513.2,562.0,471.0,2025-12-01 14:59:52.666227000,276,512.0,511.83,NABIL,131
1833098,2025-12-01,328.0,330.9,323.4,324.0,60641,19713415.1,330.0,436.0,304.5,2025-12-01 14:59:57.942617000,275,324.0,325.08,NICA,139
1833157,2025-12-01,1198.0,1203.0,1180.0,1180.0,68330,81176312.9,1198.0,1556.1,1103.0,2025-12-01 14:59:49.697324000,651,1180.0,1188.0,HDL,235
1833177,2025-12-01,861.5,867.0,856.0,861.7,6734,5802156.3,861.5,996.3,762.5,2025-12-01 14:59:41.324486000,96,861.7,861.62,NTC,307
1833382,2025-12-01,1344.0,1347.0,1320.0,1327.0,101463,135412201.6,1334.0,1842.0,722.0,2025-12-01 14:59:59.591929000,484,1327.0,1334.6,NRIC,2881
1833624,2025-12-02,512.0,516.8,510.0,512.5,39306,20173367.4,512.0,562.0,471.0,2025-12-02 14:59:58.101219000,280,512.5,513.24,NABIL,131
1833630,2025-12-02,322.0,327.0,317.1,326.9,60134,19319826.1,324.0,436.0,304.5,2025-12-02 14:59:08.740767000,293,326.9,321.28,NICA,139
1833689,2025-12-02,1190.0,1190.0,1171.5,1175.5,29579,34891974.8,1180.0,1556.1,1103.0,2025-12-02 14:59:45.620658000,415,1175.5,1179.62,HDL,235
1833709,2025-12-02,865.0,865.0,858.1,860.0,7090,6100300.1,861.7,996.3,762.5,2025-12-02 14:59:15.907467000,97,860.0,860.41,NTC,307
1833914,2025-12-02,1303.0,1347.0,1303.0,1331.0,63018,84157797.1,1327.0,1842.0,722.0,2025-12-02 14:59:59.017200000,416,1331.0,1335.46,NRIC,2881
1834156,2025-12-03,515.0,515.0,510.0,510.2,25319,12928141.9,512.5,562.0,471.0,2025-12-03 14:59:54.354069000,275,510.2,510.61,NABIL,131
1834162,2025-12-03,322.9,328.7,319.5,320.0,29618,9558331.1,326.9,428.4,304.5,2025-12-03 14:59:44.797409000,180,320.0,322.72,NICA,139
1834221,2025-12-03,1185.0,1269.0,1170.0,1170.0,57595,68089697.9,1175.5,1556.1,1103.0,2025-12-03 14:59:34.274604000,588,1170.0,1182.22,HDL,235
1834241,2025-12-03,860.0,875.0,860.0,862.0,8331,7183307.2,860.0,996.3,762.5,2025-12-03 14:59:10.256612000,104,862.0,862.24,NTC,307
1834446,2025-12-03,1330.5,1344.0,1310.0,1315.0,58828,77726969.4,1331.0,1842.0,722.0,2025-12-03 14:59:59.904116000,473,1315.0,1321.26,NRIC,2881
1834688,2025-12-07,502.0,510.0,502.0,503.0,88964,44873341.0,510.2,562.0,471.0,2025-12-07 14:59:48.991829000,780,503.0,504.4,NABIL,131
1834694,2025-12-07,316.5,321.0,315.0,315.8,47682,15092782.5,320.0,428.4,304.5,2025-12-07 14:59:38.729231000,243,315.8,316.53,NICA,139
1834753,2025-12-07,1190.0,1190.0,1150.2,1152.0,42860,49658875.2,1170.0,1556.1,1103.0,2025-12-07 14:59:49.293987000,578,1152.0,1158.63,HDL,235
1834773,2025-12-07,860.0,880.0,859.0,873.5,23190,20195575.9,862.0,996.3,762.5,2025-12-07 14:59:58.504551000,304,873.5,870.87,NTC,307
1834978,2025-12-07,1338.0,1338.0,1290.0,1306.0,75604,98614905.4,1315.0,1842.0,722.0,2025-12-07 14:59:59.313028000,455,1306.0,1304.36,NRIC,2881
1835221,2025-12-08,503.0,503.0,495.0,495.0,81912,40826003.0,503.0,562.0,471.0,2025-12-08 14:59:48.087528000,836,495.0,498.41,NABIL,131
1835227,2025-12-08,314.0,319.0,314.0,317.0,27639,8756692.3,315.8,428.4,304.5,2025-12-08 14:59:56.829635000,155,317.0,316.82,NICA,139
1835286,2025-12-08,1175.0,1175.0,1150.0,1150.0,37576,43360859.0,1152.0,1556.1,1103.0,2025-12-08 14:59:58.054004000,515,1150.0,1153.95,HDL,235
1835306,2025-12-08,879.9,879.9,868.0,871.0,11256,9810194.3,873.5,996.3,762.5,2025-12-08 14:59:57.825364000,165,871.0,871.55,NTC,307
1835511,2025-12-08,1310.0,1315.2,1293.1,1296.0,40862,53253674.2,1306.0,1842.0,722.0,2025-12-08 14:59:59.268873000,321,1296.0,1303.26,NRIC,2881
1835754,2025-12-09,500.0,500.0,491.1,496.0,55413,27362965.0,495.0,562.0,471.0,2025-12-09 14:59:52.581575000,528,496.0,493.8,NABIL,131
1835760,2025-12-09,321.0,321.0,315.6,316.1,26045,8252847.2,317.0,428.4,304.5,2025-12-09 14:59:58.372587000,143,316.1,316.87,NICA,139
1835819,2025-12-09,1155.0,1167.0,1150.0,1150.7,30268,34954654.8,1150.0,1556.1,1103.0,2025-12-09 14:59:57.110286000,368,1150.7,1154.84,HDL,235
1835839,2025-12-09,871.0,874.9,864.0,869.0,9086,7903886.0,871.0,996.3,762.5,2025-12-09 14:59:41.261681000,119,869.0,869.9,NTC,307
1836044,2025-12-09,1296.0,1307.0,1291.1,1307.0,35816,46534196.3,1296.0,1842.0,722.0,2025-12-09 14:59:59.100841000,304,1307.0,1299.26,NRIC,2881
1836287,2025-12-10,500.0,500.0,493.0,494.7,29665,14662013.9,496.0,562.0,471.0,2025-12-10 14:59:59.147362000,357,494.7,494.25,NABIL,131
1836293,2025-12-10,319.9,319.9,315.0,316.2,34740,10996213.3,316.1,428.4,304.5,2025-12-10 14:59:27.536798000,146,316.2,316.53,NICA,139
1836352,2025-12-10,1170.0,1170.0,1147.1,1147.5,22930,26411299.2,1150.7,1556.1,1103.0,2025-12-10 14:59:58.261995000,361,1147.5,1151.82,HDL,235
1836372,2025-12-10,872.0,872.0,867.0,869.0,6652,5782633.8,869.0,996.3,762.5,2025-12-10 14:59:50.547946000,96,869.0,869.31,NTC,307
1836577,2025-12-10,1296.0,1307.0,1280.0,1294.0,47338,61058772.0,1307.0,1842.0,722.0,2025-12-10 14:59:58.591530000,416,1294.0,1289.85,NRIC,2881
1836821,2025-12-11,492.2,497.5,492.0,495.0,37306,18444209.7,494.7,562.0,471.0,2025-12-11 14:59:54.017311000,373,495.0,494.4,NABIL,131
1836827,2025-12-11,316.0,318.5,315.5,316.0,28406,8994886.4,316.2,428.4,304.5,2025-12-11 14:59:59.630312000,154,316.0,316.65,NICA,139
1836886,2025-12-11,1149.0,1160.5,1149.0,1150.1,28597,32985074.5,1147.5,1556.1,1103.0,2025-12-11 14:59:57.231254000,355,1150.1,1153.45,HDL,235
1836906,2025-12-11,868.9,870.0,865.0,870.0,8059,6985245.6,869.0,996.3,762.5,2025-12-11 14:59:58.803512000,114,870.0,866.76,NTC,307
1837111,2025-12-11,1283.1,1295.0,1275.0,1278.0,36321,46617112.9,1294.0,1842.0,722.0,2025-12-11 14:59:59.060072000,335,1278.0,1283.48,NRIC,2881
1837355,2025-12-14,500.0,500.0,490.0,492.0,78979,38805203.6,495.0,562.0,471.0,2025-12-14 14:59:50.614152000,598,492.0,491.34,NABIL,131
1837361,2025-12-14,320.0,320.0,315.3,317.0,47378,15001525.9,316.0,428.4,304.5,2025-12-14 14:59:53.259331000,196,317.0,316.63,NICA,139
1837420,2025-12-14,1160.0,1161.0,1144.0,1145.0,27431,31485149.6,1150.1,1556.1,1103.0,2025-12-14 14:59:48.616681000,394,1145.0,1147.79,HDL,235
1837440,2025-12-14,877.0,877.0,865.0,872.5,18545,16194027.1,870.0,996.3,762.5,2025-12-14 14:59:54.718729000,188,872.5,873.23,NTC,307
1837645,2025-12-14,1278.0,1287.0,1253.0,1264.9,41326,52373751.0,1278.0,1842.0,722.0,2025-12-14 14:59:59.699971000,361,1264.9,1267.33,NRIC,2881
1837889,2025-12-15,492.0,495.0,489.0,494.0,36245,17841282.7,492.0,562.0,471.0,2025-12-15 14:59:28.218227000,328,494.0,492.24,NABIL,131
1837895,2025-12-15,316.1,330.2,316.0,328.0,152335,49447945.9,317.0,428.4,304.5,2025-12-15 14:59:57.137458000,616,328.0,324.6,NICA,139
1837954,2025-12-15,1144.0,1155.0,1140.0,1149.0,31056,35626959.7,1145.0,1556.1,1103.0,2025-12-15 14:59:57.367657000,386,1149.0,1147.18,HDL,235
1837974,2025-12-15,872.5,876.0,872.5,874.0,12155,10631012.5,872.5,996.3,762.5,2025-12-15 14:58:53.607510000,142,874.0,874.62,NTC,307
1838179,2025-12-15,1240.0,1275.0,1240.0,1255.0,40875,51545586.8,1264.9,1842.0,722.0,2025-12-15 14:59:59.424343000,304,1255.0,1261.05,NRIC,2881
1838423,2025-12-16,494.0,500.0,494.0,499.0,30522,15190235.7,494.0,562.0,471.0,2025-12-16 14:59:49.316840000,301,499.0,497.68,NABIL,131
1838429,2025-12-16,331.9,331.9,323.5,326.0,40675,13255172.1,328.0,428.4,304.5,2025-12-16 14:59:57.604549000,226,326.0,325.88,NICA,139
1838488,2025-12-16,1152.0,1159.9,1148.0,1158.0,13639,15749731.7,1149.0,1556.1,1103.0,2025-12-16 14:59:57.811089000,267,1158.0,1154.76,HDL,235
1838508,2025-12-16,874.0,885.0,872.1,885.0,19850,17503179.3,874.0,996.3,762.5,2025-12-16 14:59:48.252723000,243,885.0,881.77,NTC,307
1838713,2025-12-16,1268.6,1268.6,1251.1,1265.0,14845,18701569.4,1255.0,1842.0,722.0,2025-12-16 14:59:58.648804000,256,1265.0,1259.79,NRIC,2881
1838957,2025-12-17,503.0,505.0,497.0,499.9,44903,22470657.4,499.0,562.0,471.0,2025-12-17 14:59:58.525456000,326,499.9,500.43,NABIL,131
1838963,2025-12-17,325.0,327.9,321.0,323.0,31340,10169995.8,326.0,428.4,304.5,2025-12-17 14:59:31.211085000,179,323.0,324.51,NICA,139
1839022,2025-12-17,1160.0,1169.0,1150.0,1150.0,26121,30332789.4,1158.0,1556.1,1103.0,2025-12-17 14:59:59.453693000,419,1150.0,1161.24,HDL,235
1839042,2025-12-17,880.1,892.0,880.1,887.0,14222,12631812.7,885.0,996.3,762.5,2025-12-17 14:59:33.498114000,203,887.0,888.19,NTC,307
1839247,2025-12-17,1280.0,1280.0,1250.0,1259.9,32846,41506749.5,1265.0,1842.0,722.0,2025-12-17 14:59:59.619273000,301,1259.9,1263.68,NRIC,2881
1839491,2025-12-18,500.0,504.0,495.1,499.0,39506,19630075.1,499.9,562.0,471.0,2025-12-18 14:59:57.173593000,301,499.0,496.89,NABIL,131
1839497,2025-12-18,322.0,324.0,316.6,317.0,64599,20569592.5,323.0,428.4,304.5,2025-12-18 14:59:55.112836000,281,317.0,318.42,NICA,139
1839556,2025-12-18,1140.0,1158.0,1140.0,1148.8,30447,35020789.6,1150.0,1556.1,1103.0,2025-12-18 14:59:49.166683000,380,1148.8,1150.22,HDL,235
1839576,2025-12-18,889.8,889.8,877.2,878.7,11553,10192184.4,887.0,996.3,762.5,2025-12-18 14:59:24.413542000,131,878.7,882.21,NTC,307
1839781,2025-12-18,1285.0,1285.0,1211.0,1242.0,36314,45488107.9,1259.9,1842.0,722.0,2025-12-18 14:59:59.813839000,304,1242.0,1252.63,NRIC,2881
1840025,2025-12-21,500.0,504.4,493.0,497.0,24230,12035693.7,499.0,562.0,471.0,2025-12-21 14:59:56.833512000,322,497.0,496.73,NABIL,131
1840031,2025-12-21,318.0,320.0,315.2,317.0,26822,8519141.3,317.0,428.4,304.5,2025-12-21 14:59:46.872395000,209,317.0,317.62,NICA,139
1840090,2025-12-21,1155.0,1158.0,1140.2,1146.0,28304,32422333.2,1148.8,1556.1,1103.0,2025-12-21 14:59:57.847420000,408,1146.0,1145.5,HDL,235
1840110,2025-12-21,875.0,882.0,873.0,879.9,10140,8901848.0,878.7,996.3,762.5,2025-12-21 14:59:13.028687000,137,879.9,877.89,NTC,307
1840315,2025-12-21,1242.1,1251.9,1230.2,1239.4,34538,42833631.3,1242.0,1842.0,722.0,2025-12-21 14:58:04.434860000,312,1239.4,1240.19,NRIC,2881
1840559,2025-12-22,500.0,500.0,492.0,497.1,36711,18260463.0,497.0,562.0,471.0,2025-12-22 14:59:39.736642000,331,497.1,497.41,NABIL,131
1840565,2025-12-22,315.2,319.0,310.0,315.4,62478,19643115.0,317.0,428.4,304.5,2025-12-22 14:58:46.835823000,255,315.4,314.4,NICA,139
1840624,2025-12-22,1140.0,1148.5,1138.0,1139.0,23952,27307890.0,1146.0,1556.1,1103.0,2025-12-22 14:59:51.207594000,371,1139.0,1140.11,HDL,235
1840644,2025-12-22,875.1,880.0,875.0,875.0,9374,8217145.7,879.9,996.3,762.5,2025-12-22 14:59:25.114531000,151,875.0,876.59,NTC,307
1840849,2025-12-22,1230.0,1244.9,1223.0,1225.0,18545,22800086.0,1239.4,1842.0,722.0,2025-12-22 14:59:58.211329000,250,1225.0,1229.45,NRIC,2881
1841093,2025-12-23,499.0,502.0,496.5,497.2,33607,16728796.7,497.1,562.0,471.0,2025-12-23 14:59:42.109106000,350,497.2,497.78,NABIL,131
1841099,2025-12-23,312.8,319.0,312.8,318.0,33536,10608584.0,315.4,428.4,304.5,2025-12-23 14:59:31.001953000,189,318.0,316.33,NICA,139
1841158,2025-12-23,1139.0,1159.0,1130.0,1132.1,21938,24907656.5,1139.0,1556.1,1103.0,2025-12-23 14:59:22.878185000,305,1132.1,1135.37,HDL,235
1841178,2025-12-23,887.0,900.0,875.2,899.0,45919,40919423.1,875.0,996.3,762.5,2025-12-23 14:59:59.114998000,376,899.0,891.12,NTC,307
1841383,2025-12-23,1220.0,1246.0,1219.0,1234.4,19030,23413310.4,1225.0,1842.0,722.0,2025-12-23 14:59:58.185029000,247,1234.4,1230.34,NRIC,2881
1841627,2025-12-24,498.5,500.0,496.1,498.6,40096,19950202.3,497.2,562.0,471.0,2025-12-24 14:59:56.032104000,330,498.6,497.56,NABIL,131
1841633,2025-12-24,319.0,322.9,316.5,321.0,35797,11445368.3,318.0,428.4,304.5,2025-12-24 14:59:58.990856000,171,321.0,319.73,NICA,139
1841692,2025-12-24,1154.0,1154.0,1130.1,1132.2,18381,20847064.9,1132.1,1556.1,1103.0,2025-12-24 14:59:51.015840000,227,1132.2,1134.16,HDL,235
1841712,2025-12-24,916.9,916.9,890.0,895.4,39968,35856692.7,899.0,996.3,762.5,2025-12-24 14:59:59.811655000,406,895.4,897.14,NTC,307
1841917,2025-12-24,1249.0,1249.0,1227.0,1231.0,18419,22677463.7,1234.4,1842.0,722.0,2025-12-24 14:59:59.444807000,191,1231.0,1231.2,NRIC,2881
1842159,2025-12-28,499.0,504.0,496.0,503.4,61455,30743662.3,498.6,562.0,471.0,2025-12-28 14:59:39.831256000,511,503.4,500.26,NABIL,131
1842165,2025-12-28,324.0,336.0,320.6,335.0,131308,43128391.2,321.0,428.4,304.5,2025-12-28 14:59:55.385106000,505,335.0,328.45,NICA,139
1842224,2025-12-28,1140.0,1166.0,1136.0,1166.0,41346,47584841.2,1132.2,1556.1,1103.0,2025-12-28 14:59:54.306771000,495,1166.0,1150.89,HDL,235
1842244,2025-12-28,909.9,909.9,896.0,906.0,38661,34912329.8,895.4,996.3,762.5,2025-12-28 14:59:42.450971000,394,906.0,903.04,NTC,307
1842449,2025-12-28,1255.0,1285.0,1237.0,1279.5,64414,81912603.5,1231.0,1842.0,722.0,2025-12-28 14:59:59.890575000,545,1279.5,1271.66,NRIC,2881
1842691,2025-12-29,508.0,508.9,500.0,506.5,78664,39714119.5,503.4,562.0,471.0,2025-12-29 14:59:59.317067000,554,506.5,504.86,NABIL,131
1842697,2025-12-29,335.0,335.0,324.0,325.0,56073,18382999.4,335.0,428.4,304.5,2025-12-29 14:59:56.987451000,304,325.0,327.84,NICA,139
1842756,2025-12-29,1170.0,1174.0,1150.0,1150.0,31197,36112229.9,1166.0,1556.1,1103.0,2025-12-29 14:59:58.801107000,389,1150.0,1157.55,HDL,235
1842776,2025-12-29,908.0,911.0,898.0,904.8,38244,34636425.7,906.0,996.3,762.5,2025-12-29 14:59:37.556646000,314,904.8,905.67,NTC,307
1842981,2025-12-29,1280.0,1290.0,1255.9,1261.5,25923,32891080.9,1279.5,1842.0,722.0,2025-12-29 14:59:59.094140000,262,1261.5,1268.8,NRIC,2881
1843223,2025-12-31,500.0,502.0,494.7,496.7,65111,32322187.3,506.5,562.0,471.0,2025-12-31 14:59:59.139650000,621,496.7,496.42,NABIL,131
1843229,2025-12-31,327.0,332.0,324.6,327.0,45656,14965752.8,325.0,428.4,304.5,2025-12-31 14:59:48.016460000,246,327.0,327.79,NICA,139
1843288,2025-12-31,1160.0,1165.0,1151.0,1164.0,32838,38133158.3,1150.0,1556.1,1103.0,2025-12-31 14:59:29.380769000,339,1164.0,1161.25,HDL,235
1843308,2025-12-31,909.0,909.0,900.0,905.0,40304,36498409.6,904.8,996.3,762.5,2025-12-31 14:59:56.872988000,346,905.0,905.58,NTC,307
1843513,2025-12-31,1275.0,1286.0,1256.0,1259.0,49295,62574439.0,1261.5,1842.0,727.0,2025-12-31 14:59:59.385876000,262,1259.0,1269.39,NRIC,2881
1843755,2026-01-01,495.0,496.0,490.0,492.0,35796,17621654.7,496.7,562.0,471.0,2026-01-01 14:59:55.910604000,439,492.0,492.28,NABIL,131
1843761,2026-01-01,332.9,332.9,322.2,324.8,25445,8274144.9,327.0,428.4,304.5,2026-01-01 14:59:55.489157000,138,324.8,325.18,NICA,139
1843820,2026-01-01,1164.0,1170.0,1155.0,1156.1,35545,41208240.1,1164.0,1556.1,1103.0,2026-01-01 14:59:20.447245000,327,1156.1,1159.33,HDL,235
1843840,2026-01-01,905.0,909.0,902.2,905.0,74592,67568456.3,905.0,996.3,762.5,2026-01-01 14:59:53.768615000,556,905.0,905.84,NTC,307
1844045,2026-01-01,1270.0,1270.0,1245.6,1262.0,39349,49211432.2,1259.0,1842.0,727.0,2026-01-01 14:59:59.669914000,288,1262.0,1250.64,NRIC,2881
1844287,2026-01-04,491.5,495.0,488.1,490.3,44294,21764273.6,492.0,562.0,471.0,2026-01-04 14:59:59.088588000,461,490.3,491.36,NABIL,131
1844293,2026-01-04,331.2,356.0,331.0,344.0,634749,219417898.3,324.8,428.4,304.5,2026-01-04 14:59:55.939829000,2850,344.0,345.68,NICA,139
1844352,2026-01-04,1150.0,1156.0,1136.0,1144.0,69641,79737617.8,1156.1,1556.1,1103.0,2026-01-04 14:59:50.356237000,831,1144.0,1144.98,HDL,235
1844372,2026-01-04,895.0,895.0,848.5,868.0,23309,20215558.6,905.0,996.3,762.5,2026-01-04 14:59:58.680674000,379,868.0,867.29,NTC,307
1844577,2026-01-04,1269.9,1277.9,1247.0,1253.0,53180,66806224.24,1262.0,1842.0,727.0,2026-01-04 14:59:58.208175000,296,1253.0,1256.23,NRIC,2881
1844819,2026-01-05,492.0,492.0,488.1,489.5,57630,28212967.3,490.3,562.0,471.0,2026-01-05 14:59:52.533416000,557,489.5,489.55,NABIL,131
1844825,2026-01-05,350.0,355.5,344.2,352.3,226433,79107162.8,344.0,428.4,304.5,2026-01-05 14:59:59.819643000,980,352.3,349.36,NICA,139
1844884,2026-01-05,1140.0,1169.0,1140.0,1160.0,71070,82313324.4,1144.0,1556.1,1103.0,2026-01-05 14:59:58.755325000,782,1160.0,1158.2,HDL,235
1844904,2026-01-05,860.0,864.0,856.0,857.5,12136,10422554.8,868.0,996.3,762.5,2026-01-05 14:58:58.488182000,267,857.5,858.81,NTC,307
1845109,2026-01-05,1265.9,1288.0,1255.0,1273.9,71747,91215877.5,1253.0,1842.0,737.6,2026-01-05 14:59:59.389384000,428,1273.9,1271.35,NRIC,2881
1845351,2026-01-06,490.0,492.0,489.0,489.5,47593,23337901.1,489.5,562.0,471.0,2026-01-06 14:59:23.530376000,514,489.5,490.36,NABIL,131
1845357,2026-01-06,355.0,359.0,351.0,353.1,147211,52224391.8,352.3,428.4,304.5,2026-01-06 14:59:58.539858000,560,353.1,354.76,NICA,139
1845416,2026-01-06,1183.2,1206.0,1160.0,1165.2,137438,161288227.9,1160.0,1556.1,1103.0,2026-01-06 14:59:46.609765000,927,1165.2,1173.53,HDL,235
